"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        1100,       6.784472324,       9.828570438,       10.30689185,        13.7703642
          0,           0,        1101,       6.810916156,       9.798108705,       10.27775047,       13.79241342
          0,           0,        1102,       6.782791754,       9.726149046,       10.18949548,       13.76674021
          0,           0,        1103,       6.731021642,       9.751150178,       10.15404705,       13.73421476
          0,           0,        1104,       6.841319969,       10.05924958,       10.23276209,        13.8550474
          0,           0,        1105,       6.792928652,       9.952091753,       10.14981845,       13.77994898
          0,           0,        1106,       6.862239593,       10.02445663,       10.18780138,        13.8435349
          0,           0,        1107,       6.878433944,       10.26156817,        10.1885111,       13.89755582
          0,           0,        1108,       6.917366471,        10.4171111,       10.19719185,       13.95798723
          0,           0,        1109,       6.795477175,       10.05674107,       10.17394239,       13.80759401
          0,           0,        1110,       6.840772216,        9.99838778,       10.20183497,       13.83016493
          0,           0,        1111,       6.970949587,       10.02939094,       10.40508865,       13.94952348
          0,           0,        1112,       7.259300524,       10.17635539,       10.83039723,       14.19455108
          0,           0,        1113,       7.548000723,       10.39070748,       11.14652989,       14.48270411
          0,           0,        1114,       8.280272644,       11.07916079,       11.88181523,       15.19371755
          0,           0,        1115,       7.424388301,       10.29554594,       10.99244911,       14.34861446
          0,           0,        1116,       7.613611583,       10.35962733,       11.21757033,       14.54880039
          0,           0,        1117,        7.83242489,       10.51314627,       11.45378697,       14.77977441
          0,           0,        1118,       7.944206318,       10.62887401,       11.57574549,       14.90215777
          0,           0,        1119,       8.888310328,       11.87106257,       12.48534048,       15.81276323
          0,           0,        1120,       8.171133545,       10.83051653,       11.81005881,       15.14060931
          0,           0,        1121,       7.604821283,       10.31674447,       11.12416736,       14.48341277
          0,           0,        1122,       7.587904122,       10.29642663,       11.11403476,       14.45115684
          0,           0,        1123,       7.571856148,       10.28271951,       11.10655911,       14.42548246
          0,           0,        1124,       7.570765154,       10.28755451,       11.11554742,       14.41823769
          0,           0,        1125,       7.564802175,        10.2889268,       11.12043891,        14.4135076
          0,           0,        1126,       7.409715101,        10.1706247,       10.89188434,       14.19699215
          0,           0,        1127,        7.36488667,        10.1460943,       10.85599629,       14.14835415
          0,           0,        1128,       7.464785628,       10.32540067,       10.93484031,        14.2008979
          0,           0,        1129,       7.291847831,       10.18500382,       10.80460395,       14.10659691
          0,           0,        1130,       7.247678685,       10.15231852,       10.75556466,       14.06077978
          0,           0,        1131,       7.209700302,       10.13004301,       10.70639643,       14.01365934
          0,           0,        1132,       7.195205543,       10.13815374,       10.68268861,       13.98787163
          0,           0,        1133,       7.127442548,       10.09453439,       10.60855107,       13.93178179
          0,           0,        1134,       7.080881371,       10.08521639,       10.54203651,       13.90920045
          0,           0,        1135,       7.071880558,       10.07870687,       10.52087317,       13.91364814
          0,           0,        1136,       7.021089288,       10.03302552,       10.42999393,       13.89453441
          0,           0,        1137,       6.964105801,       9.991872094,        10.4036066,       13.81562484
          0,           0,        1138,       7.111978536,        10.0351108,       10.37463325,       13.91404521
          0,           0,        1139,       6.931858798,       10.16965701,       10.57780805,       13.81389556
          0,           0,        1140,        6.97101717,       9.952347046,       10.45779905,       13.86067439
          0,           0,        1141,       6.994217538,       10.01409127,       10.34267664,       13.93283708
          0,           0,        1142,       6.960272645,       10.10937383,       10.31283968,        13.8851817
          0,           0,        1143,       6.889430394,       10.08531848,       10.27356511,       13.83576021
          0,           0,        1144,       6.825618035,       9.989122549,        10.2649063,       13.79062238
          0,           0,        1145,        6.81586808,       10.01432672,        10.2287887,       13.78634615
          0,           0,        1146,       7.066943182,       10.60628152,        10.2654071,       14.00648294
          0,           0,        1147,       6.856245645,       10.06188542,       10.21242224,       13.82807649
          0,           0,        1148,       6.802625522,        10.0300492,       10.22848237,       13.77785285
          0,           0,        1149,       6.908682705,       10.29959392,       10.22109605,       13.82869864
          0,           0,        1150,       7.833943623,       11.43281453,       10.74425629,       14.75020954
          0,           0,        1151,       6.886938893,       10.34460192,       10.18952667,       13.81879729
          0,           0,        1152,       6.895764482,       10.23247049,       10.23299323,       13.78549756
          0,           0,        1153,       6.978101887,        10.2253412,       10.39373433,       13.82706709
          0,           0,        1154,       7.087524732,       10.22145435,       10.58030948,       13.90942615
          0,           0,        1155,       7.042963606,       10.40024246,       10.41067633,        13.9078989
          0,           0,        1156,       7.142996133,       10.32895701,       10.56576297,       13.96468687
          0,           0,        1157,       7.273462582,       10.33255332,       10.76431142,       14.13159872
          0,           0,        1158,       7.318617425,       10.40667145,       10.82846833,       14.18934148
          0,           0,        1159,       7.541740742,       10.61943257,       11.06759161,       14.40027009
          0,           0,        1160,       7.812116447,       10.86066675,       11.37420469,       14.70540357
          0,           0,        1161,       7.912166838,       11.06078931,       11.41724817,        14.7240637
          0,           0,        1162,       7.059660818,       10.40202288,       10.43817638,       14.23479795
          0,           0,        1163,       7.134519461,       10.49962359,       10.41384383,       14.34262443
          0,           0,        1164,       7.106643315,       10.59327827,        10.3788821,       14.49963524
          0,           0,        1165,       6.961262683,       10.32420159,       10.36280666,       14.17427956
          0,           0,        1166,       7.179101308,       10.23714395,       10.30866911,       14.27736027
          0,           0,        1167,       7.116606291,         10.127536,       10.20556547,       14.13763458
          0,           0,        1168,       7.075077273,       10.34887737,       10.22978599,       14.19773457
          0,           0,        1169,       7.042317159,       10.26025953,       10.15563931,       14.19751625
          0,           0,        1170,       7.027584151,       10.37802497,       10.17385482,         14.092502
          0,           0,        1171,       6.857152229,       10.30194401,       10.17802177,       14.07792432
          0,           0,        1172,       6.802967515,        10.0674022,       10.18882019,       13.78825377
          0,           0,        1173,       6.874038863,       10.25528232,       10.33187317,        13.9961947
          0,           0,        1174,          7.026016,       10.47950052,       10.48251256,       14.09066916
          0,           0,        1175,       7.004094863,       10.34468261,       10.55623846,       14.15378793
          0,           0,        1176,       7.043308148,       10.21117731,       10.50009478,       14.01529406
          0,           0,        1177,       7.052444786,       10.17874088,       10.53477853,       13.98425854
          0,           0,        1178,       7.097410917,       10.20675212,       10.61353605,       14.05419715
          0,           0,        1179,       7.115644351,       10.22985199,       10.62731465,       14.06074428
          0,           0,        1180,       7.119895185,       10.18867417,        10.6120531,       14.04979825
          0,           0,        1181,        7.14730054,       10.17325343,       10.65339752,       14.06590909
          0,           0,        1182,       7.184682185,       10.16775485,       10.71645756,       14.08981457
          0,           0,        1183,       7.540989449,       10.91470632,       10.70604368,       14.28505553
          0,           0,        1184,       7.112835917,       10.33681874,       10.63894039,       14.26353924
          0,           0,        1185,       7.022585317,       10.08002892,       10.57283535,       14.00747077
          0,           0,        1186,       7.182809162,       10.44259061,       10.65545939,       14.14688305
          0,           0,        1187,       7.165300457,       10.52457519,       10.51153237,       14.08735547
          0,           0,        1188,       7.654731879,        11.0628026,       10.50186999,       14.36749631
          0,           0,        1189,       7.168519975,       10.44024387,       10.47086596,       14.11618669
          0,           0,        1190,       7.228214749,       10.59678288,       10.46512319,       14.19875766
          0,           0,        1191,       7.486652213,       10.86743128,       10.37866595,       14.15658847
          0,           0,        1192,       7.666363026,       11.35633041,       10.52302003,       14.75729797
          0,           0,        1193,        7.09385636,       10.48582985,       10.44815909,       14.05220207
          0,           0,        1194,       7.103867008,       10.46516049,       10.42294852,       14.02332058
          0,           0,        1195,       7.083262345,       10.36863351,       10.47752489,       13.99939867
          0,           0,        1196,       7.068954337,       10.33261377,       10.45132313,       14.01600187
          0,           0,        1197,       7.181783497,       10.50207723,       10.54978004,       14.16177246
          0,           0,        1198,       7.164848124,       10.43722722,       10.50142206,       14.13853215
          0,           0,        1199,       7.247720435,       10.52828962,       10.54133494,       14.14430058
          0,           0,        1200,       7.370731098,       10.57630089,       10.79084114,       14.33144045
          0,           0,        1201,       7.307509678,       10.55824804,       10.67522742,        14.2445854
          0,           0,        1202,       7.299073439,       10.53996752,       10.63043643,       14.19315408
          0,           0,        1203,        7.39194291,       10.66741509,       10.70329098,       14.28600078
          0,           0,        1204,       7.473241922,       10.69037852,       10.83059203,       14.24788069
          0,           0,        1205,       7.470922487,       10.69508448,       10.73517874,       14.28650828
          0,           0,        1206,       7.593206367,       10.86534627,       10.84731701,       14.40112294
          0,           0,        1207,       7.576527417,       10.77983418,        10.9271402,       14.47607968
          0,           0,        1208,       7.861944886,       10.88723716,        11.4180032,       14.78930721
          0,           0,        1209,       7.819038188,       11.24446762,       10.77999971,       14.65305139
          0,           0,        1210,       8.023382031,       11.41808476,       10.87967269,       14.82892675
          0,           0,        1211,       7.608950778,       10.98163444,       10.86786946,       14.84869972
          0,           0,        1212,       7.678947827,       10.90075236,       10.95815046,       14.48163932
          0,           0,        1213,       7.856868705,       11.05581763,       11.27822963,       14.68622588
          0,           0,        1214,       8.041759903,       11.24025868,       11.52156766,       14.90291771
          0,           0,        1215,       8.044420698,       11.25667643,       11.48872339,       14.87754368
          0,           0,        1216,       8.101511946,       11.31645058,       11.61690044,       14.97343221
          0,           0,        1217,       8.391943005,       11.59846671,       11.91727971,       15.24143489
          0,           0,        1218,       8.830405469,       12.03644832,       12.35907582,        15.6755427
          0,           0,        1219,       7.970822377,       11.18505112,        11.4685583,       14.82600905
          0,           0,        1220,       7.915121835,       11.13826591,       11.38422424,       14.74950661
          0,           0,        1221,       7.918634838,       11.14341964,       11.36355167,       14.73003073
          0,           0,        1222,       7.890286985,       11.11467344,       11.31960036,       14.69622913
          0,           0,        1223,       7.846561403,       11.06870795,       11.24535131,       14.64531171
          0,           0,        1224,       7.837138915,       11.05122662,       11.21735747,       14.63240753
          0,           0,        1225,       7.845623615,       11.04860802,       11.21714458,       14.63191891
          0,           0,        1226,       7.880736572,       11.05534491,       11.25440101,       14.63798544
          0,           0,        1227,       7.913787214,        11.0593715,       11.29188248,       14.63514384
          0,           0,        1228,       8.035442736,       11.08372273,       11.42763029,       14.68091498
          0,           0,        1229,       7.890705769,        11.0690162,       11.24580443,         14.607555
          0,           0,        1230,       7.904747513,       11.08575115,       11.25742414,       14.61784586
          0,           0,        1231,       7.924260608,       11.08964715,       11.27097703,       14.63118259
          0,           0,        1232,       8.112164757,       11.12565022,       11.43867328,       14.67131553
          0,           0,        1233,       7.864928229,       11.09354398,       11.18571505,        14.5867475
          0,           0,        1234,       7.851640429,       11.09407103,        11.1581954,       14.55090778
          0,           0,        1235,       7.910923902,       11.14966756,       11.25949289,       14.60385987
          0,           0,        1236,       7.904985882,       11.15436056,       11.17243863,       14.58152452
          0,           0,        1237,       8.045020075,       11.27663479,       11.39923766,       14.69824145
          0,           0,        1238,       8.645411357,        11.6656138,       12.23494419,       15.56085604
          0,           0,        1239,       8.046557657,       11.25954103,        11.3320659,       14.66873315
          0,           0,        1240,        8.09641812,       11.27365382,       11.38299367,       14.69686767
          0,           0,        1241,        8.26657807,       11.39173057,       11.61002008,       14.86364289
          0,           0,        1242,       8.373725385,       11.48232333,       11.75376759,       14.99325356
          0,           0,        1243,       8.510440423,       11.61045882,       11.89994969,       15.10175385
          0,           0,        1244,       8.064228464,       11.20977111,       11.31543576,       14.66775401
          0,           0,        1245,        8.29257281,       11.33493296,        11.8380039,       15.18235024
          0,           0,        1246,       8.164277262,       11.31723071,       11.44291988,       14.74110028
          0,           0,        1247,       8.341934712,       11.45528216,       11.81343525,       15.14453661
          0,           0,        1248,       8.624844674,       11.82677915,       11.98981238,       15.21343116
          0,           0,        1249,       8.473650674,       11.56693615,       11.82598986,       15.00168629
          0,           0,        1250,       8.778843924,       11.87165338,       12.14520138,        15.3152149
          0,           0,        1251,       9.056615457,       12.16277708,       12.40265973,       15.56629263
          0,           0,        1252,       8.289520567,       11.41451829,       11.66919841,       14.99776249
          0,           0,        1253,       8.324247223,       11.45280415,       11.73140909,       15.07083781
          0,           0,        1254,       8.379935182,       11.51977921,       11.81577343,       15.15347523
          0,           0,        1255,       8.414223729,       11.53298984,       11.89998701,       15.23881238
          0,           0,        1256,       8.583493743,       11.71908912,        12.0811227,        15.4104134
          0,           0,        1257,       9.239149915,       12.39967479,       12.78576838,       16.10407354
          0,           0,        1258,       8.642966627,       11.73147272,       12.04299812,       15.39683178
          0,           0,        1259,       8.803941743,       11.88456007,       12.16481667,       15.49107355
          0,           0,        1260,       8.897185978,       11.98576224,       12.25720951,       15.57104685
          0,           0,        1261,       8.988544197,       12.09671837,       12.35221183,       15.66133347
          0,           0,        1262,       9.179239346,       12.28339518,       12.51502018,       15.76600685
          0,           0,        1263,       9.452761945,       12.64827895,       12.77812898,       16.04559208
          0,           0,        1264,       9.271699373,       12.44287382,       12.68352558,       15.99883403
          0,           0,        1265,        9.19832986,        12.4765073,        12.7092258,       16.09129805
          0,           0,        1266,       9.366434639,        12.7082008,        12.9008605,       16.30023083
          0,           0,        1267,       9.781690763,        13.1720232,        13.3253864,       16.74329168
          0,           0,        1268,       11.70193895,       15.10381421,       15.24758273,       18.67280081
          0,           0,        1269,       9.367552061,       12.42386294,       12.84618228,       16.18004908
          0,           0,        1270,       9.442675662,       12.49565089,       12.91808547,       16.24286062
          0,           0,        1271,       9.536597885,       12.59687619,       13.00963808,       16.32587404
          0,           0,        1272,       9.603337856,       12.65500172,       13.08360973,       16.40011254
          0,           0,        1273,       9.537032108,       12.54983558,       13.11774467,       16.46243659
          0,           0,        1274,       9.624508294,       12.67207195,       13.20898541,       16.55435186
          0,           0,        1275,       9.683436715,       12.69239366,       13.27548725,       16.61981582
          0,           0,        1276,       9.759618661,       12.76092754,       13.35403478,       16.69769472
          0,           0,        1277,       9.816445362,       12.80109028,       13.43054046,       16.77586293
          0,           0,        1278,       9.891071881,       12.87294601,       13.50919705,       16.85532501
          0,           0,        1279,       9.965700445,       12.94351504,       13.58822676,       16.93491157
          0,           0,        1280,       10.04471282,       13.02131317,       13.66788156,       17.01469295
          0,           0,        1281,       10.12395007,       13.10335361,       13.74781665,       17.09479671
          0,           0,        1282,       10.20156075,       13.17666541,       13.82702915,       17.17405464
          0,           0,        1283,       10.28070489,       13.25557177,       13.90658975,         17.253651
          0,           0,        1284,       10.36053157,       13.33538656,       13.98623908,       17.33328385
          0,           0,        1285,       10.43916223,       13.41342725,       14.06586896,       17.41297512
          0,           0,        1286,       10.51870458,       13.49274936,       14.14537492,       17.49249137
          0,           0,        1287,        10.5972682,       13.57153827,       14.22352346,       17.57063249
          0,           0,        1288,       10.67507965,       13.66028213,        14.2997497,       17.64710937
          0,           0,        1289,       10.77380377,       13.74888177,       14.39837564,       17.74541413
          0,           0,        1290,       10.86912979,       13.84460013,       14.49294407,        17.8399539
          0,           0,        1291,       10.96398923,       13.94033628,       14.58582304,       17.93275474
          0,           0,        1292,       11.05813082,       14.03541844,       14.67806137,       18.02494092
          0,           0,        1293,       11.02734494,       14.00219828,       14.65276254,        17.9998498
          0,           0,        1294,       10.99686684,       13.97261278,       14.62091452,       17.96796846
          0,           0,        1295,       10.95840542,       13.93588388,       14.57980591,        17.9267895
          0,           0,        1296,       10.91725187,       13.89641878,       14.53479968,       17.88169403
          0,           0,        1297,       10.87680743,       13.86057227,       14.48566487,       17.83230925
          0,           0,        1298,       10.79480993,        13.7734914,       14.41748058,       17.76459317
          0,           0,        1299,       10.72729192,       13.70957957,       14.34803734,       17.69514173
          0,           0,        1300,       10.80220599,       13.78407565,       14.42396629,       17.77104965
          0,           0,        1301,        10.6814726,       13.67564699,       14.29409092,       17.64118969
          0,           0,        1302,       10.61263079,       13.62464999,        14.2082012,       17.55508863
          0,           0,        1303,       10.64085048,       13.66321747,       14.22769836,       17.57488077
          0,           0,        1304,       10.70668837,       13.72975099,       14.29138645,       17.63791118
          0,           0,        1305,       10.63281592,       13.69642739,       14.16533056,       17.51052357
          0,           0,        1306,       10.74620028,       13.79847098,       14.29669289,       17.64207984
          0,           0,        1307,       10.69584412,        13.7963643,       14.15391075,       17.49700787
          0,           0,        1308,       10.73689394,       13.85538538,       14.13859876,       17.47940915
          0,           0,        1309,       10.78952653,       13.92030372,       14.14754681,       17.48513025
          0,           0,        1310,       10.85194924,       13.99105795,       14.17440304,       17.50855234
          0,           0,        1311,       10.91988001,       14.06245519,       14.21333341,       17.54176494
          0,           0,        1312,       10.99728601,       14.13991058,       14.28972919,        17.6165245
          0,           0,        1313,       11.06583648,       14.21324394,       14.32247089,       17.64246347
          0,           0,        1314,        11.2496161,       14.34473212,       14.72655678,        18.0675175
          0,           0,        1315,       11.21406623,       14.36440149,       14.45042437,       17.76162589
          0,           0,        1316,         11.278364,       14.43535573,       14.44625387,       17.73576736
          0,           0,        1317,       11.35077551,       14.50940109,       14.49991981,       17.77892963
          0,           0,        1318,       11.42481218,       14.58270466,       14.58671432,       17.86832634
          0,           0,        1319,       11.24960365,       14.40232808,       14.43543894,       17.80912749
          0,           0,        1320,       11.20166602,       14.34853567,       14.44252623,       17.81290283
          0,           0,        1321,       10.96648629,       14.05166036,       14.47513164,       17.81833749
          0,           0,        1322,       11.10557758,       14.18084531,       14.62344152,       17.96831966
          0,           0,        1323,       11.13300053,       14.23207365,       14.58004857,       17.93078863
          0,           0,        1324,       11.14453217,       14.23034223,       14.60397153,       17.95804007
          0,           0,        1325,       11.14030001,       14.21743656,       14.57415677,        17.9311464
          0,           0,        1326,       11.14949417,       14.20899462,       14.58869681,       17.94441839
          0,           0,        1327,       11.19730751,       14.22409658,       14.63646104,       18.03555696
          0,           0,        1328,       11.24480985,        14.2474174,       14.70694315,       18.10016599
          0,           0,        1329,       11.30430458,       14.29541217,       14.77047675,       18.16288691
          0,           0,        1330,       11.37320154,       14.36216087,       14.83482434,       18.22658005
          0,           0,        1331,       11.46091274,       14.44728582,       14.94079201,       18.32139941
          0,           0,        1332,       11.51328632,       14.49779822,       14.98968004,       18.36953666
          0,           0,        1333,       11.65060702,       14.63127041,       15.14431598,       18.52896645
          0,           0,        1334,       11.71418278,       14.69489645,       15.21351777,       18.59515459
          0,           0,        1335,         11.775004,       14.75514776,       15.28110532,       18.66376551
          0,           0,        1336,       11.88760755,       14.86979186,       15.40515192,       18.76606217
          0,           0,        1337,       11.93057432,       14.91033136,       15.45303128,       18.82426473
          0,           0,        1338,       11.98018481,       14.95820486,       15.50853434,       18.88778544
          0,           0,        1339,       12.06359059,       15.04186527,       15.57460302,       18.95817905
          0,           0,        1340,       12.12671722,       15.10388863,       15.63985908,       19.02792263
          0,           0,        1341,       12.17464663,       15.14953435,        15.7077494,       19.10091154
          0,           0,        1342,        12.2546187,       15.22961545,       15.78338251,       19.17819977
          0,           0,        1343,       12.33032405,       15.30495953,       15.86170015,       19.25587283
          0,           0,        1344,       12.42129163,       15.39681351,       15.94642312,       19.33654711
          0,           0,        1345,       12.49379239,       15.46961476,       16.03127971,       19.40620296
          0,           0,        1346,       12.55927474,       15.53532205,       16.11002107,       19.46940783
          0,           0,        1347,       12.60707233,       15.58322212,       16.17084629,       19.51622325
          0,           0,        1348,       12.43208984,       15.40788465,       15.81288919,       19.29449697
          0,           0,        1349,       12.43195416,       15.40970453,       15.78120608,       19.23570277
          0,           0,        1350,         12.449683,       15.42884063,       15.77459958,       19.20324368
          0,           0,        1351,       12.48092776,       15.46186037,       15.77604721,       19.19587127
          0,           0,        1352,       12.53489515,       15.51645066,        15.8199446,       19.22224996
          0,           0,        1353,       12.60700059,       15.58802425,        15.9001999,       19.28334458
          0,           0,        1354,       12.75487138,       15.73773633,       16.05502938,       19.38890209
          0,           0,        1355,       12.86409248,       15.84581884,       16.19143237,       19.51138878
          0,           0,        1356,       12.91884332,       15.89359942,       16.31082457,       19.65160372
          0,           0,        1357,       12.99101602,       15.96584066,       16.39735679,       19.72060983
          0,           0,        1358,        13.0601812,       16.03542236,       16.48192119,       19.78710889
          0,           0,        1359,       13.11893737,       16.09431036,       16.55713084,       19.84681689
          0,           0,        1360,       13.16428935,       16.13990532,       16.61588458,       19.89210349
